event_time,account_id,transaction_amount,transaction_time,location,account_age,transaction_type,previous_fraud_history,is_fraud,acct_txn_count_prev,acct_amount_mean_prev5,amount_over_prev5_mean,hour_sin,hour_cos
2025-01-02 22:18:00,ACCT_00345,2156444.627820482,18,Gulu,109.0,ACH,0,1,1.0,1651498.3405541568,1.305749614829935,-1.0,-1.8369701987210297e-16
2025-01-02 22:29:00,ACCT_00048,2508343.1174775064,17,Miami,2061.0,ATM,0,1,0.0,0.0,2508343.1174775064,-0.9659258262890683,-0.25881904510252063
2025-01-02 22:32:00,ACCT_00301,225486.08030312246,3,Online,2432.0,ACH,0,0,1.0,986412.894527497,0.22859175195533185,0.7071067811865475,0.7071067811865476
2025-01-02 22:35:00,ACCT_00056,251446.38319306372,15,Chicago,1312.0,Wire,0,0,1.0,91935.17770504038,2.7350101936996043,-0.7071067811865471,-0.7071067811865479
2025-01-02 22:37:00,ACCT_00613,754827.50707196,18,NYC,1120.0,ATM,1,0,1.0,86496.19819248831,8.72661222381087,-1.0,-1.8369701987210297e-16
2025-01-02 22:38:00,ACCT_00330,75204.25617391188,4,Entebbe,3024.0,ATM,0,0,1.0,154573.1816146911,0.4865253394087146,0.8660254037844386,0.5000000000000001
2025-01-02 22:43:00,ACCT_00490,309415.6485282104,11,Miami,1638.0,ATM,0,0,1.0,1012112.5442184946,0.3057123879980544,0.258819045102521,-0.9659258262890682
2025-01-02 22:53:00,ACCT_00294,201132.85285269452,21,Foreign,964.0,ATM,0,0,1.0,35517.78345085041,5.662717956852739,-0.7071067811865477,0.7071067811865474
2025-01-02 23:03:00,ACCT_00012,302381.94005494023,9,Entebbe,1368.0,Wire,1,1,2.0,215006.70064394927,1.4063772560206198,0.7071067811865476,-0.7071067811865475
2025-01-02 23:09:00,ACCT_00399,76321.79143863931,18,Mbarara,1797.0,Online_Payment,1,1,2.0,904474.6383785587,0.0843823627748121,-1.0,-1.8369701987210297e-16
2025-01-02 23:13:00,ACCT_00408,30800.165851733636,12,Chicago,947.0,Online_Payment,1,1,1.0,567470.128641968,0.05427618128422221,1.2246467991473532e-16,-1.0
2025-01-02 23:17:00,ACCT_00143,17243.25312090389,15,Foreign,2045.0,Wire,1,1,1.0,58646.20422375799,0.2940166261824745,-0.7071067811865471,-0.7071067811865479
2025-01-02 23:28:00,ACCT_00447,54279.14760324252,15,Mbarara,3143.0,Card,0,0,0.0,0.0,54279.14760324252,-0.7071067811865471,-0.7071067811865479
2025-01-02 23:29:00,ACCT_00141,119652.38230914954,15,Online,2710.0,Card,1,0,0.0,0.0,119652.38230914954,-0.7071067811865471,-0.7071067811865479
2025-01-02 23:30:00,ACCT_00432,145936.43683322097,18,NYC,845.0,Online_Payment,0,0,0.0,0.0,145936.43683322097,-1.0,-1.8369701987210297e-16
2025-01-02 23:31:00,ACCT_00468,2121075.3118602517,21,Miami,1721.0,Online_Payment,0,0,1.0,139381.56722614044,15.217651346734957,-0.7071067811865477,0.7071067811865474
2025-01-02 23:41:00,ACCT_00085,782264.6501715895,7,Jinja,1984.0,Card,1,1,0.0,0.0,782264.6501715895,0.9659258262890683,-0.25881904510252063
2025-01-02 23:42:00,ACCT_00182,65398.00328079534,22,Jinja,2483.0,ATM,0,0,0.0,0.0,65398.00328079534,-0.5000000000000004,0.8660254037844384
2025-01-02 23:53:00,ACCT_00102,314898.7660877112,15,Miami,2761.0,Card,1,0,0.0,0.0,314898.7660877112,-0.7071067811865471,-0.7071067811865479
2025-01-02 23:56:00,ACCT_00454,127294.99435035323,14,Chicago,1771.0,Wire,0,0,0.0,0.0,127294.99435035323,-0.4999999999999998,-0.8660254037844388
2025-01-03 00:03:00,ACCT_00147,147490.6023817782,7,Miami,1150.0,Card,1,0,2.0,606160.3673027803,0.24331904066744328,0.9659258262890683,-0.25881904510252063
2025-01-03 00:14:00,ACCT_00400,259146.0613114671,10,Chicago,2406.0,Wire,0,0,1.0,2710743.384218314,0.09559959353607439,0.49999999999999994,-0.8660254037844387
2025-01-03 00:16:00,ACCT_00260,436158.8043102788,15,Entebbe,459.0,Online_Payment,1,0,0.0,0.0,436158.8043102788,-0.7071067811865471,-0.7071067811865479
2025-01-03 00:20:00,ACCT_00052,138087.9617478526,8,Mbarara,2460.0,ATM,1,0,0.0,0.0,138087.9617478526,0.8660254037844387,-0.49999999999999983
2025-01-03 00:29:00,ACCT_00551,743688.977186608,6,NYC,3271.0,Wire,1,0,0.0,0.0,743688.977186608,1.0,6.123233995736766e-17
2025-01-03 00:38:00,ACCT_00444,52703.14838224607,19,Entebbe,2589.0,ACH,0,0,0.0,0.0,52703.14838224607,-0.9659258262890684,0.2588190451025203
2025-01-03 00:48:00,ACCT_00163,209057.20895526148,9,Jinja,1583.0,Card,1,1,1.0,39764.62467010309,5.257234374905634,0.7071067811865476,-0.7071067811865475
2025-01-03 00:49:00,ACCT_00549,4685413.909804963,15,Kampala,3005.0,ACH,1,1,0.0,0.0,4685413.909804963,-0.7071067811865471,-0.7071067811865479
2025-01-03 00:58:00,ACCT_00443,271156.6661950397,0,Mbarara,1943.0,Online_Payment,1,1,2.0,106333.12344926163,2.5500437432432004,0.0,1.0
2025-01-03 01:02:00,ACCT_00510,1158473.5063200525,1,NYC,1974.0,Online_Payment,0,0,0.0,0.0,1158473.5063200525,0.25881904510252074,0.9659258262890683
2025-01-03 01:09:00,ACCT_00111,231556.81869528623,20,Entebbe,3110.0,Online_Payment,1,0,2.0,316693.32737957826,0.7311681917742425,-0.8660254037844386,0.5000000000000001
2025-01-03 01:19:00,ACCT_00005,416519.6257429533,3,LA,706.0,Card,1,1,0.0,0.0,416519.6257429533,0.7071067811865475,0.7071067811865476
2025-01-03 01:29:00,ACCT_00038,193806.69280562535,19,Mbarara,2846.0,Wire,0,0,1.0,231725.40160094685,0.836359998112677,-0.9659258262890684,0.2588190451025203
2025-01-03 01:32:00,ACCT_00337,169103.6717810049,21,Online,2481.0,Wire,1,1,1.0,226204.92916193866,0.7475651606812888,-0.7071067811865477,0.7071067811865474
2025-01-03 01:38:00,ACCT_00491,81420.1015785972,11,LA,1931.0,Wire,0,0,0.0,0.0,81420.1015785972,0.258819045102521,-0.9659258262890682
2025-01-03 01:42:00,ACCT_00570,347707.87843843666,21,Entebbe,282.0,ATM,1,1,0.0,0.0,347707.87843843666,-0.7071067811865477,0.7071067811865474
2025-01-03 01:49:00,ACCT_00600,74675.8270755512,10,Entebbe,,ATM,0,1,0.0,0.0,74675.8270755512,0.49999999999999994,-0.8660254037844387
2025-01-03 01:59:00,ACCT_00374,461140.7681584234,22,Online,799.0,Online_Payment,1,1,0.0,0.0,461140.7681584234,-0.5000000000000004,0.8660254037844384
2025-01-03 02:03:00,ACCT_00394,763066.7202344025,5,Miami,3268.0,Wire,1,0,2.0,78871.45732320659,9.67469185228347,0.9659258262890683,0.25881904510252074
2025-01-03 02:05:00,ACCT_00181,322092.4948610626,10,NYC,2891.0,Card,1,0,0.0,0.0,322092.4948610626,0.49999999999999994,-0.8660254037844387
2025-01-03 02:06:00,ACCT_00000,147157.374134078,9,Mbarara,1327.0,ATM,1,1,0.0,0.0,147157.374134078,0.7071067811865476,-0.7071067811865475
2025-01-03 02:07:00,ACCT_00121,357723.29262199084,18,Chicago,1588.0,ATM,1,1,2.0,372558.30300606147,0.9601781239540561,-1.0,-1.8369701987210297e-16
2025-01-03 02:12:00,ACCT_00034,143250.29287231664,1,Mbarara,94.0,ACH,1,0,0.0,0.0,143250.29287231664,0.25881904510252074,0.9659258262890683
2025-01-03 02:23:00,ACCT_00428,637565.8828185503,19,Kampala,1818.0,Wire,0,0,1.0,421613.34674225806,1.5122015836152467,-0.9659258262890684,0.2588190451025203
2025-01-03 02:26:00,ACCT_00314,23041.887740993498,0,Entebbe,212.0,ACH,1,1,1.0,274127.86398369254,0.08405494921674582,0.0,1.0
2025-01-03 02:31:00,ACCT_00482,138694.29922387347,7,Entebbe,3604.0,Wire,0,0,0.0,0.0,138694.29922387347,0.9659258262890683,-0.25881904510252063
2025-01-03 02:39:00,ACCT_00092,19030.190134922315,14,Mbarara,2336.0,ACH,0,0,1.0,75953.64334034617,0.2505467644637561,-0.4999999999999998,-0.8660254037844388
2025-01-03 02:47:00,ACCT_00570,34498.9217684215,3,NYC,859.0,Online_Payment,1,0,1.0,347707.87843843666,0.09921783396316029,0.7071067811865475,0.7071067811865476
2025-01-03 02:50:00,ACCT_00449,1065964.9694525294,11,Gulu,2933.0,Wire,0,0,0.0,0.0,1065964.9694525294,0.258819045102521,-0.9659258262890682
2025-01-03 02:52:00,ACCT_00566,607421.5585190112,23,NYC,72.0,Wire,0,1,0.0,0.0,607421.5585190112,-0.25881904510252157,0.9659258262890681
2025-01-03 02:54:00,ACCT_00405,87498.7744334475,19,Gulu,,ATM,1,0,0.0,0.0,87498.7744334475,-0.9659258262890684,0.2588190451025203
2025-01-03 02:57:00,ACCT_00212,34192.1785137001,0,Miami,407.0,Wire,1,0,1.0,184346.74821282568,0.1854765184016565,0.0,1.0
2025-01-03 02:58:00,ACCT_00391,5915.44342804157,14,Mbarara,199.0,Online_Payment,1,1,0.0,0.0,5915.44342804157,-0.4999999999999998,-0.8660254037844388
2025-01-03 03:04:00,ACCT_00377,108072.94947567633,14,LA,893.0,ATM,0,0,1.0,54733.95385328933,1.9744777672664764,-0.4999999999999998,-0.8660254037844388
2025-01-03 03:12:00,ACCT_00113,3787642.532410775,1,Online,1075.0,ACH,1,1,4.0,226645.37141229204,16.71168397185888,0.25881904510252074,0.9659258262890683
2025-01-03 03:20:00,ACCT_00063,349625.3639481347,15,Foreign,2649.0,Card,1,1,0.0,0.0,349625.3639481347,-0.7071067811865471,-0.7071067811865479
2025-01-03 03:30:00,ACCT_00406,106007.97461221261,12,Gulu,3251.0,Card,0,0,0.0,0.0,106007.97461221261,1.2246467991473532e-16,-1.0
2025-01-03 03:34:00,ACCT_00059,362526.40685304353,16,LA,2831.0,Card,0,0,0.0,0.0,362526.40685304353,-0.8660254037844384,-0.5000000000000004
2025-01-03 03:42:00,ACCT_00062,31875.9256526161,7,NYC,2700.0,Online_Payment,1,0,0.0,0.0,31875.9256526161,0.9659258262890683,-0.25881904510252063
2025-01-03 03:52:00,ACCT_00044,145214.65564554892,6,Kampala,2064.0,ATM,1,0,0.0,0.0,145214.65564554892,1.0,6.123233995736766e-17
2025-01-03 03:53:00,ACCT_00388,233778.48795596705,17,NYC,1355.0,Card,1,0,2.0,134595.02388041603,1.7368900002846388,-0.9659258262890683,-0.25881904510252063
2025-01-03 04:02:00,ACCT_00579,187106.93242048944,17,Jinja,931.0,Wire,0,0,1.0,149131.7830813615,1.2546331433941698,-0.9659258262890683,-0.25881904510252063
2025-01-03 04:03:00,ACCT_00310,535911.166267868,3,NYC,3452.0,ACH,0,0,0.0,0.0,535911.166267868,0.7071067811865475,0.7071067811865476
2025-01-03 04:10:00,ACCT_00095,313743.363557903,5,Gulu,1904.0,ATM,0,0,1.0,177263.2703314728,1.769918793963516,0.9659258262890683,0.25881904510252074
2025-01-03 04:20:00,ACCT_00320,462659.928467686,14,Foreign,2060.0,ATM,1,1,2.0,830989.2346208736,0.5567573591027426,-0.4999999999999998,-0.8660254037844388
2025-01-03 04:26:00,ACCT_00301,90826.79380675564,19,Gulu,55.0,Card,1,1,2.0,605949.4874153098,0.14989144442176883,-0.9659258262890684,0.2588190451025203
2025-01-03 04:33:00,ACCT_00370,609341.921020393,4,LA,1672.0,ACH,1,1,0.0,0.0,609341.921020393,0.8660254037844386,0.5000000000000001
2025-01-03 04:40:00,ACCT_00270,1465168.3124277794,5,Miami,2488.0,Wire,0,0,2.0,116944.67999166148,12.528622797629204,0.9659258262890683,0.25881904510252074
2025-01-03 04:47:00,ACCT_00332,64768.646965970955,19,Online,1807.0,ACH,0,0,1.0,35260.793695586064,1.8367938830655244,-0.9659258262890684,0.2588190451025203
2025-01-03 04:56:00,ACCT_00202,71504.92152687864,16,NYC,2242.0,ATM,0,0,0.0,0.0,71504.92152687864,-0.8660254037844384,-0.5000000000000004
2025-01-03 05:06:00,ACCT_00566,1030647.23803838,21,LA,2955.0,Card,0,0,1.0,607421.5585190112,1.6967549584448347,-0.7071067811865477,0.7071067811865474
2025-01-03 05:08:00,ACCT_00336,164908.0890599799,18,Miami,80.0,Card,1,0,0.0,0.0,164908.0890599799,-1.0,-1.8369701987210297e-16
2025-01-03 05:13:00,ACCT_00194,1118324.3603933533,22,Entebbe,3301.0,ACH,0,1,1.0,118122.03187204452,9.467453913685231,-0.5000000000000004,0.8660254037844384
2025-01-03 05:23:00,ACCT_00001,121992.33470368899,4,Entebbe,2982.0,Online_Payment,1,1,0.0,0.0,121992.33470368899,0.8660254037844386,0.5000000000000001
2025-01-03 05:28:00,ACCT_00424,1189223.3883848523,6,LA,1533.0,ATM,1,0,0.0,0.0,1189223.3883848523,1.0,6.123233995736766e-17
2025-01-03 05:34:00,ACCT_00237,242932.6020130883,5,NYC,2786.0,Online_Payment,0,0,0.0,0.0,242932.6020130883,0.9659258262890683,0.25881904510252074
2025-01-03 05:43:00,ACCT_00155,282838.38441787707,1,Kampala,243.0,Wire,1,1,1.0,215241.11348770474,1.3140476082253003,0.25881904510252074,0.9659258262890683
2025-01-03 05:54:00,ACCT_00299,1356499.4040045452,18,Seattle,1125.0,Online_Payment,1,1,1.0,184612.1519842995,7.347793964971191,-1.0,-1.8369701987210297e-16
2025-01-03 05:57:00,ACCT_00303,134407.53544270035,15,Jinja,394.0,Wire,0,0,1.0,264480.75716951856,0.508192084327965,-0.7071067811865471,-0.7071067811865479
2025-01-03 06:08:00,ACCT_00502,67064.48046745334,2,Miami,2319.0,Card,0,0,0.0,0.0,67064.48046745334,0.49999999999999994,0.8660254037844387
2025-01-03 06:16:00,ACCT_00339,121113.00278592497,4,Seattle,3125.0,ACH,0,0,0.0,0.0,121113.00278592497,0.8660254037844386,0.5000000000000001
2025-01-03 06:17:00,ACCT_00438,357023.5719618042,4,Chicago,2195.0,Card,0,0,1.0,170522.89828587117,2.0936864307622125,0.8660254037844386,0.5000000000000001
2025-01-03 06:27:00,ACCT_00404,31692.820738754646,9,Miami,2597.0,Online_Payment,1,0,1.0,1201065.7134508225,0.026387227606780483,0.7071067811865476,-0.7071067811865475
2025-01-03 06:32:00,ACCT_00531,445842.678013951,10,Entebbe,523.0,Online_Payment,1,1,0.0,0.0,445842.678013951,0.49999999999999994,-0.8660254037844387
2025-01-03 06:36:00,ACCT_00003,,6,Online,3409.0,ACH,0,0,3.0,2418728.77971838,,1.0,6.123233995736766e-17
2025-01-03 06:42:00,ACCT_00235,822522.8468776728,22,Kampala,706.0,ACH,0,1,0.0,0.0,822522.8468776728,-0.5000000000000004,0.8660254037844384
2025-01-03 06:49:00,ACCT_00447,11726.93931730438,5,NYC,1921.0,ATM,1,0,1.0,54279.14760324252,0.21604472049379342,0.9659258262890683,0.25881904510252074
2025-01-03 06:55:00,ACCT_00088,80730.95933646936,13,Foreign,2494.0,ATM,0,0,0.0,0.0,80730.95933646936,-0.2588190451025208,-0.9659258262890683
2025-01-03 06:56:00,ACCT_00276,27419.084492118956,10,Online,3126.0,ACH,0,0,0.0,0.0,27419.084492118956,0.49999999999999994,-0.8660254037844387
2025-01-03 07:06:00,ACCT_00250,76978.4649755998,9,Mbarara,3407.0,Online_Payment,0,0,2.0,555342.7499773306,0.13861408358110108,0.7071067811865476,-0.7071067811865475
2025-01-03 07:10:00,ACCT_00503,279275.8904994049,19,Online,2185.0,Wire,0,0,4.0,301789.7266106523,0.9253958649952345,-0.9659258262890684,0.2588190451025203
2025-01-03 07:12:00,ACCT_00601,167323.50867337786,23,LA,2103.0,Card,1,1,1.0,116047.28608778006,1.4418438592605558,-0.25881904510252157,0.9659258262890681
2025-01-03 07:19:00,ACCT_00066,153078.0594840693,0,Entebbe,1523.0,Wire,1,1,0.0,0.0,153078.0594840693,0.0,1.0
2025-01-03 07:26:00,ACCT_00133,171396.4374730414,11,LA,2072.0,Wire,1,0,0.0,0.0,171396.4374730414,0.258819045102521,-0.9659258262890682
2025-01-03 07:28:00,ACCT_00483,264824.3975221451,2,Mbarara,2463.0,Wire,0,0,0.0,0.0,264824.3975221451,0.49999999999999994,0.8660254037844387
2025-01-03 07:39:00,ACCT_00109,61852.827695853935,10,Seattle,2360.0,ATM,0,1,0.0,0.0,61852.827695853935,0.49999999999999994,-0.8660254037844387
2025-01-03 07:46:00,ACCT_00310,484550.00515107746,14,Jinja,2162.0,Online_Payment,0,0,1.0,535911.166267868,0.9041593672439264,-0.4999999999999998,-0.8660254037844388
2025-01-03 07:57:00,ACCT_00590,459528.16334197106,9,Kampala,1608.0,ACH,1,1,0.0,0.0,459528.16334197106,0.7071067811865476,-0.7071067811865475
2025-01-03 08:05:00,ACCT_00609,329325.4896420156,7,Online,715.0,ACH,0,0,1.0,498663.089360722,0.6604154914467667,0.9659258262890683,-0.25881904510252063
2025-01-03 08:06:00,ACCT_00593,404576.644451391,7,Kampala,198.0,Card,1,0,1.0,398133.0272253343,1.0161820311390022,0.9659258262890683,-0.25881904510252063
2025-01-03 08:09:00,ACCT_00084,296101.608595804,7,Chicago,1536.0,Wire,0,0,3.0,177453.2348922833,1.668608296530883,0.9659258262890683,-0.25881904510252063
2025-01-03 08:20:00,ACCT_00093,2385321.106263174,7,NYC,1447.0,ACH,0,0,0.0,0.0,2385321.106263174,0.9659258262890683,-0.25881904510252063
2025-01-03 08:27:00,ACCT_00110,186883.9921413302,8,Jinja,2219.0,Wire,1,0,0.0,0.0,186883.9921413302,0.8660254037844387,-0.49999999999999983
2025-01-03 08:29:00,ACCT_00480,143523.84730901645,16,Gulu,3286.0,ATM,1,1,0.0,0.0,143523.84730901645,-0.8660254037844384,-0.5000000000000004
2025-01-03 08:30:00,ACCT_00111,83995.89850279041,2,Mbarara,2560.0,ACH,1,1,3.0,288314.49115148094,0.29133328274289283,0.49999999999999994,0.8660254037844387
2025-01-03 08:36:00,ACCT_00268,,0,Miami,2938.0,Card,0,0,1.0,80000.87072697449,,0.0,1.0
2025-01-03 08:43:00,ACCT_00511,46601.602157883666,12,Seattle,2110.0,Wire,1,0,1.0,55637.552201619554,0.8375775485496397,1.2246467991473532e-16,-1.0
2025-01-03 08:46:00,ACCT_00307,71410.45526121143,16,Seattle,3385.0,Card,0,0,3.0,120223.62464379263,0.5939752814599323,-0.8660254037844384,-0.5000000000000004
2025-01-03 08:49:00,ACCT_00587,190601.45190670082,6,Entebbe,3429.0,Wire,0,0,1.0,573009.2443005787,0.3326318400107325,1.0,6.123233995736766e-17
2025-01-03 08:56:00,ACCT_00311,309870.73322856915,4,Kampala,558.0,ATM,0,0,1.0,87280.88021940758,3.5502298123003517,0.8660254037844386,0.5000000000000001
2025-01-03 09:01:00,ACCT_00237,220604.5069427611,14,Jinja,2333.0,ACH,0,0,1.0,242932.6020130883,0.9080856049336304,-0.4999999999999998,-0.8660254037844388
2025-01-03 09:02:00,ACCT_00605,82794.25987580568,9,Gulu,1847.0,ATM,0,0,0.0,0.0,82794.25987580568,0.7071067811865476,-0.7071067811865475
2025-01-03 09:03:00,ACCT_00341,611076.7368774281,17,Seattle,3547.0,ACH,1,0,1.0,561394.5281919227,1.0884959109765495,-0.9659258262890683,-0.25881904510252063
2025-01-03 09:06:00,ACCT_00115,503858.9024869338,3,Kampala,2134.0,Online_Payment,1,1,0.0,0.0,503858.9024869338,0.7071067811865475,0.7071067811865476
2025-01-03 09:13:00,ACCT_00396,171301.14642837454,2,Foreign,59.0,ATM,0,0,2.0,80383.26848864598,2.1310282428280143,0.49999999999999994,0.8660254037844387
2025-01-03 09:17:00,ACCT_00483,94774.62390817371,13,Gulu,767.0,Wire,1,0,1.0,264824.3975221451,0.35787588650838714,-0.2588190451025208,-0.9659258262890683
2025-01-03 09:18:00,ACCT_00524,400660.5546639083,9,Seattle,473.0,Wire,1,0,0.0,0.0,400660.5546639083,0.7071067811865476,-0.7071067811865475
2025-01-03 09:29:00,ACCT_00003,259970.81422025416,17,Chicago,734.0,Online_Payment,1,0,4.0,2418728.77971838,0.10748237211125063,-0.9659258262890683,-0.25881904510252063
2025-01-03 09:37:00,ACCT_00067,36497.66753640208,12,Seattle,350.0,Card,1,0,1.0,75423.9408394872,0.48389388351093626,1.2246467991473532e-16,-1.0
2025-01-03 09:44:00,ACCT_00392,191220.03095732618,8,Kampala,2854.0,ATM,0,0,1.0,284376.8049917781,0.6724154543736446,0.8660254037844387,-0.49999999999999983
2025-01-03 09:47:00,ACCT_00463,284133.45541557774,3,Gulu,1804.0,ATM,1,1,0.0,0.0,284133.45541557774,0.7071067811865475,0.7071067811865476
2025-01-03 09:55:00,ACCT_00407,70482.70234797643,3,Jinja,2452.0,ATM,0,0,1.0,139878.02585807297,0.503883279967156,0.7071067811865475,0.7071067811865476
2025-01-03 10:06:00,ACCT_00239,260554.7829034619,18,NYC,3649.0,Card,0,0,1.0,510577.5325077387,0.5103128437925712,-1.0,-1.8369701987210297e-16
2025-01-03 10:14:00,ACCT_00471,36205.6101890858,5,Foreign,2362.0,Card,0,0,0.0,0.0,36205.6101890858,0.9659258262890683,0.25881904510252074
2025-01-03 10:18:00,ACCT_00361,1031144.2498048504,12,LA,1749.0,ACH,0,0,0.0,0.0,1031144.2498048504,1.2246467991473532e-16,-1.0
2025-01-03 10:23:00,ACCT_00578,927544.7569635679,19,Seattle,975.0,Wire,0,0,1.0,747823.4598830844,1.240324175955118,-0.9659258262890684,0.2588190451025203
2025-01-03 10:34:00,ACCT_00229,153236.16073273105,21,Gulu,2754.0,Card,0,0,1.0,73625.15513343745,2.081273434080745,-0.7071067811865477,0.7071067811865474
2025-01-03 10:35:00,ACCT_00471,320905.3667839914,6,Gulu,1850.0,ACH,1,1,1.0,36205.6101890858,8.863170705793546,1.0,6.123233995736766e-17
2025-01-03 10:38:00,ACCT_00089,11508.601447769655,2,LA,2762.0,Card,1,0,0.0,0.0,11508.601447769655,0.49999999999999994,0.8660254037844387
2025-01-03 10:40:00,ACCT_00457,51799.67496371224,18,LA,85.0,Card,1,1,0.0,0.0,51799.67496371224,-1.0,-1.8369701987210297e-16
2025-01-03 10:48:00,ACCT_00457,145833.61704072542,16,Entebbe,596.0,Online_Payment,0,0,1.0,51799.67496371224,2.8152841086122096,-0.8660254037844384,-0.5000000000000004
2025-01-03 10:54:00,ACCT_00158,57308.06939939867,7,Seattle,475.0,Card,1,0,2.0,396389.5831747083,0.14457474983491286,0.9659258262890683,-0.25881904510252063
2025-01-03 10:56:00,ACCT_00038,488958.12207988545,14,Online,2487.0,Online_Payment,0,0,2.0,212766.04720328609,2.2980914032834954,-0.4999999999999998,-0.8660254037844388
2025-01-03 11:07:00,ACCT_00620,2279603.7286743033,4,Mbarara,1892.0,Online_Payment,1,1,0.0,0.0,2279603.7286743033,0.8660254037844386,0.5000000000000001
2025-01-03 11:14:00,ACCT_00047,50555.07840448653,16,Gulu,1157.0,ATM,0,0,1.0,96283.71787755264,0.5250581766130168,-0.8660254037844384,-0.5000000000000004
2025-01-03 11:17:00,ACCT_00292,75947.70275901617,17,Mbarara,1130.0,Wire,0,0,1.0,74523.09266864296,1.0191026826277916,-0.9659258262890683,-0.25881904510252063
2025-01-03 11:28:00,ACCT_00000,275211.28415926127,7,Jinja,2215.0,Card,0,0,1.0,147157.374134078,1.8701707312185476,0.9659258262890683,-0.25881904510252063
2025-01-03 11:36:00,ACCT_00260,1434168.395576134,11,Gulu,3524.0,Online_Payment,0,1,1.0,436158.8043102788,3.288171861329716,0.258819045102521,-0.9659258262890682
2025-01-03 11:38:00,ACCT_00513,47853.86518173643,8,Entebbe,3633.0,Wire,1,0,2.0,579624.7319183742,0.08255993919275387,0.8660254037844387,-0.49999999999999983
2025-01-03 11:48:00,ACCT_00313,279735.47192709235,0,Mbarara,1721.0,ACH,0,0,0.0,0.0,279735.47192709235,0.0,1.0
2025-01-03 11:49:00,ACCT_00149,1845599.9646540415,3,Foreign,2447.0,ACH,1,1,0.0,0.0,1845599.9646540415,0.7071067811865475,0.7071067811865476
2025-01-03 11:59:00,ACCT_00246,28585.228229304845,23,NYC,305.0,Online_Payment,1,1,1.0,502713.1599505329,0.05686179245899426,-0.25881904510252157,0.9659258262890681
2025-01-03 12:04:00,ACCT_00057,44599.293518908555,10,Jinja,3450.0,Online_Payment,0,0,0.0,0.0,44599.293518908555,0.49999999999999994,-0.8660254037844387
2025-01-03 12:08:00,ACCT_00371,124795.09334035014,3,Gulu,66.0,Card,0,0,0.0,0.0,124795.09334035014,0.7071067811865475,0.7071067811865476
2025-01-03 12:09:00,ACCT_00002,111084.92193801586,1,Miami,1249.0,ACH,0,0,0.0,0.0,111084.92193801586,0.25881904510252074,0.9659258262890683
2025-01-03 12:20:00,ACCT_00218,550112.3950782748,8,Online,2647.0,ATM,0,0,0.0,0.0,550112.3950782748,0.8660254037844387,-0.49999999999999983
2025-01-03 12:27:00,ACCT_00037,277270.2689043973,23,Foreign,3539.0,Online_Payment,1,1,1.0,634532.6109826397,0.4369670323294871,-0.25881904510252157,0.9659258262890681
2025-01-03 12:34:00,ACCT_00149,24656.64887023374,9,Kampala,626.0,ACH,1,1,1.0,1845599.9646540415,0.013359685729713322,0.7071067811865476,-0.7071067811865475
2025-01-03 12:44:00,ACCT_00042,385096.3451843758,23,Entebbe,2413.0,Wire,0,0,2.0,344769.1762908099,1.1169653632092331,-0.25881904510252157,0.9659258262890681
2025-01-03 12:50:00,ACCT_00579,103746.91273588991,11,Seattle,686.0,Online_Payment,0,0,2.0,168119.35775092547,0.6170990481092931,0.258819045102521,-0.9659258262890682
2025-01-03 12:54:00,ACCT_00482,957511.4958207366,18,Mbarara,184.0,ACH,1,0,1.0,138694.29922387347,6.903705469319332,-1.0,-1.8369701987210297e-16
2025-01-03 13:03:00,ACCT_00579,97699.45913032071,18,Jinja,1547.0,Wire,1,1,3.0,146661.87607924695,0.6661498924753826,-1.0,-1.8369701987210297e-16
2025-01-03 13:09:00,ACCT_00426,96646.76434315441,0,Gulu,2105.0,Wire,0,1,1.0,881853.0320540594,0.10959496790873637,0.0,1.0
2025-01-03 13:12:00,ACCT_00310,397167.85492243693,0,Foreign,964.0,Card,0,1,2.0,510230.58570947277,0.7784070332889689,0.0,1.0
2025-01-03 13:22:00,ACCT_00108,518278.553366472,22,NYC,3551.0,ATM,0,0,1.0,1022242.2472976404,0.5070012002882597,-0.5000000000000004,0.8660254037844384
2025-01-03 13:31:00,ACCT_00601,355213.9569125738,22,Mbarara,2250.0,Online_Payment,1,0,2.0,141685.39738057897,2.507043466977608,-0.5000000000000004,0.8660254037844384
2025-01-03 13:34:00,ACCT_00573,27447.752428786756,3,NYC,1600.0,ACH,1,1,1.0,250500.10699905225,0.10957138176994405,0.7071067811865475,0.7071067811865476
2025-01-03 13:42:00,ACCT_00259,395694.47854157165,15,Chicago,1773.0,Wire,0,0,0.0,0.0,395694.47854157165,-0.7071067811865471,-0.7071067811865479
2025-01-03 13:53:00,ACCT_00141,59969.21844862508,22,Miami,1694.0,Online_Payment,0,0,1.0,119652.38230914954,0.5011911681166025,-0.5000000000000004,0.8660254037844384
2025-01-03 14:02:00,ACCT_00242,275154.40164621104,22,Chicago,407.0,ATM,1,0,1.0,18978.91491187861,14.49713567862231,-0.5000000000000004,0.8660254037844384
2025-01-03 14:05:00,ACCT_00246,37581.79449792057,7,Entebbe,2213.0,ACH,0,0,2.0,265649.19408991886,0.14147098452787,0.9659258262890683,-0.25881904510252063
2025-01-03 14:15:00,ACCT_00573,354457.21365654975,19,Online,2864.0,Wire,1,0,2.0,138973.9297139195,2.550511911653429,-0.9659258262890684,0.2588190451025203
